"test_stat_LRT"
0
0
0
0.50685746144336
0
0
1.42921954831809
0
0
0
0
0.0847395198516097
0.406013056948723
0.0608477254345416
0
0
0.393482977455278
0.00283434581160691
0.0964221760177679
0
0
0.434703918835112
0
0
0.576923022247684
0
0
0.00446848873616545
0
0
0
0
0.0173476275908797
0
0
0
0
0
0
0
0
0
1.46282493456692
0
0
0
0
0
0
0
0
0
0
0.0285830042257658
0
0
0.272063212867579
0
0
0
0
0
1.15147167603709
0
0
0
0
0
0.368424626647084
0
0
0
0
0
0
0.120116846590463
0
0
0.249790491114254
0.0219062317210046
1.23677630060683
0
0
0
0.00392801383213737
0
0
0.0155236826540204
0.746550823003417
0
0.0440990904498904
0
0
0
0
0.348034367967557
0.898070058488884
0
0
0.432124637037305
0.407564716681918
0
0.440141874516485
0
0
0
0
0
0
0.128876924546603
0
0.89174066005944
1.8853628033221
0
0
0
0.00295509944953665
0.195385188487307
0.398676533528487
0
0
0
0
0
0
0
0.112713301373333
0
0.986815230027787
0
0
1.03819605361787
0
0
0.023780684691701
0
0
0
0.341600857076628
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00172037767151778
0
0.245175860220115
0
0
0
8.26906094418882
0
0
0.20013609511625
0
0
0
0
0
0
0
0
0
0
0.846591893070581
0
0.255847811866261
0.132410700828586
0
0.582026186928488
0
0
0
0
0
2.55139229921042e-05
0.320681546494598
0.980889433204538
0.110907241199129
0.407094007622618
0
0
0
0
0
0.1385223717798
0
0.14491938109677
0
0.056175945567702
0.323774154927378
0.00755540794489207
0
3.60593712239279
0
0
0.0324914579346114
0
0
0
0
0.0536690011213068
0
0
0
0
0
0
0.626057020906046
2.48516231860958
0.246349418259342
0
0
0
0
0
0
0
0
0
0
5.65593255548265
0.466325792320276
0.0211419790548462
0
0.16816207620559
0
0
2.28385393204462
0
0
0
0
0
0.24732265210605
0
0
0
0.86669130962764
0
0.40026330384444
0.038273102812127
0
0
0
0
0
0
0
0
0
0
0
0
0.015097512848115
0
0.252755646692549
0
0
0
0.145041310084707
0
0.248260912148908
0
0
0
0
0
0
0
3.03424585188804
0
0
0
0
0.0961074719548378
0
0
0
0
0
0.0589501173917597
0
0
0
0
0
0
0
0
0
1.09962262759109
0
3.33475659571695
0
0
0
0
0
0.145423345223207
1.53382855314521
0
0
0
0
0
0
0.0440313465373947
0
2.32986757586968
0
0.775142720482108
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.65605559643336
0.17194955886589
0
1.15531248630941
0.0713337359093202
0
0
0
0.0135638625042702
0.424216466092275
0
0.00464746052784903
0
0
0.144464139028969
0
0
0.0132113010085959
0.021406157257843
0
2.06904829759605
0.0318008346653187
0
0
0
0
0
0.204087039594015
0
0
0
0
0
0
0
1.89273998002136
0.0189749401433801
0
0
0
0
0.168988651544169
7.1890469435466
0
0
0
0
0
1.64639688307852
0
0
0
0
0
0.228793041360404
0
0
0
0.529227115580397
0
0
0
0
0
0.233391454382399
0
0
0
0
0.77792545155171
0
2.86971469279342
0
0
0.0117874810630383
0.0767731089563313
0
0.852311532425119
0
0.638666755616214
0
0
2.90681536084958
0
1.68185937736143
0
0
0
0
0
0.105845559281079
0
0
0
0
0.0257396557703942
0
0
0.0915014130277996
0
0
0
0
0
0
0.11782207381475
0.26169859055517
0
0
0
0
0
0
0
0
0
0
0
0
0
0.63378321212349
3.78827537720372
0
0
0
0
0
0.0422737819026224
0
0
0
0
0
0
0
0
0
0.0085052599501978
1.32913060279725
0
0
0.139196321716554
0
0
0
0
0
0
0.034204896837764
0
0
0.538888468473488
0
0
0
0.90768957549335
0
0.219891097129221
0
0
0
0
0
0
0
0.198969814518932
0.356081406015619
0.34584126984646
0
0.0509628131394493
0.507167335636041
0.134334975203274
0
0.747658565831443
0
0.0682596595029281
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.03539434470076
0
0
0
1.07068160160816
4.39075635967765
0
0
0
0.487396782278665
0
0
0
0
0
0
0.356321911479426
0
0
0
0
0.0712442509493485
0
0
0
0.154351841071275
0
0.295902776480034
0
0
0
0
0
0
0
0
0
0
0.838763819780524
1.00342916233558
0
0
2.18788697534819
0
0.216673022847317
0
0
0
0
0
0
0
0
0
0.0216077587829204
0.0331071435330159
0
0.277936645396949
0
0
0
0.859099339542809
0
2.27374397190397
0
